BillDetailID,OrderDate,CustomerID,ProductID,OrderQty,UnitPrice,LineProfit
3724,2017-02-17 00:00:00,17,19,6,9122,3648
3725,2017-04-07 00:00:00,270,4,9,2778,7308
3726,2018-04-25 00:00:00,570,3,5,2138,1905
3727,2019-08-05 00:00:00,539,14,10,8220,240
3728,2017-02-22 00:00:00,695,36,4,4019,1184
3729,2019-04-20 00:00:00,131,27,10,8329,850
3730,2018-04-17 00:00:00,874,21,10,1196,5160
3731,2016-09-09 00:00:00,574,3,10,2138,3810
3732,2016-12-10 00:00:00,174,46,2,2723,74
3733,2018-12-01 00:00:00,910,7,4,4009,3248
3734,2018-01-16 00:00:00,995,36,4,4019,1184
3735,2019-05-06 00:00:00,493,5,3,5857,672
3736,2020-08-12 00:00:00,143,22,7,655,1428
3737,2019-12-27 00:00:00,163,7,10,4009,8120
3738,2020-05-17 00:00:00,93,45,6,3550,654
3739,2019-08-17 00:00:00,658,41,10,2665,2220
3740,2020-07-26 00:00:00,96,3,9,2138,3429
3741,2017-08-01 00:00:00,352,32,10,9553,9900
3742,2019-06-14 00:00:00,368,6,2,5868,1146
3743,2016-11-17 00:00:00,272,5,5,5857,1120
3744,2018-02-24 00:00:00,379,10,3,2863,1464
3745,2020-01-17 00:00:00,774,39,7,10137,2856
3746,2020-08-21 00:00:00,138,49,3,348,729
3747,2018-12-02 00:00:00,415,34,3,2235,2646
3748,2016-11-11 00:00:00,816,23,7,6407,6006
3749,2019-11-07 00:00:00,497,49,8,348,1944
3750,2018-05-15 00:00:00,49,18,4,5999,40
3751,2018-11-29 00:00:00,494,19,8,9122,4864
3752,2018-08-28 00:00:00,426,35,9,8211,7056
3753,2018-03-15 00:00:00,827,35,8,8211,6272
3754,2018-04-05 00:00:00,646,7,1,4009,812
3755,2016-09-21 00:00:00,501,29,7,2312,4305
3756,2017-04-16 00:00:00,641,31,4,4203,3724
3757,2017-05-10 00:00:00,187,18,3,5999,30
3758,2017-12-16 00:00:00,324,43,8,9442,7352
3759,2020-05-25 00:00:00,775,42,7,6201,3080
3760,2017-08-29 00:00:00,703,23,9,6407,7722
3761,2017-03-24 00:00:00,684,5,9,5857,2016
3762,2018-01-21 00:00:00,712,14,9,8220,216
3763,2016-11-14 00:00:00,914,7,3,4009,2436
3764,2019-09-08 00:00:00,920,37,3,8918,1074
3765,2018-04-23 00:00:00,510,47,7,8102,1519
3766,2018-04-27 00:00:00,419,12,9,1055,900
3767,2019-04-02 00:00:00,584,6,4,5868,2292
3768,2017-11-07 00:00:00,381,45,6,3550,654
3769,2017-06-11 00:00:00,488,9,2,8971,716
3770,2019-07-11 00:00:00,103,43,8,9442,7352
3771,2019-04-25 00:00:00,276,11,7,4470,1134
3772,2019-05-06 00:00:00,211,28,2,919,1204
3773,2020-08-02 00:00:00,328,5,1,5857,224
3774,2017-03-09 00:00:00,39,44,1,3899,44
3775,2018-02-21 00:00:00,223,8,3,4074,2913
3776,2016-11-21 00:00:00,414,36,8,4019,2368
3777,2019-11-07 00:00:00,117,21,2,1196,1032
3778,2016-11-04 00:00:00,204,7,6,4009,4872
3779,2017-05-28 00:00:00,272,30,4,9196,1672
3780,2018-04-08 00:00:00,306,39,6,10137,2448
3781,2017-08-27 00:00:00,548,34,9,2235,7938
3782,2018-06-12 00:00:00,170,20,10,4184,4650
3783,2018-07-27 00:00:00,357,35,6,8211,4704
3784,2018-12-26 00:00:00,69,19,6,9122,3648
3785,2017-12-15 00:00:00,899,39,9,10137,3672
3786,2019-09-06 00:00:00,486,9,10,8971,3580
3787,2020-08-22 00:00:00,352,11,3,4470,486
3788,2017-05-26 00:00:00,894,19,3,9122,1824
3789,2019-02-26 00:00:00,626,17,7,6338,2919
3790,2018-10-10 00:00:00,281,39,5,10137,2040
3791,2016-10-06 00:00:00,818,36,7,4019,2072
3792,2020-02-02 00:00:00,508,2,8,1565,3600
3793,2016-10-12 00:00:00,523,37,6,8918,2148
3794,2017-11-28 00:00:00,16,3,3,2138,1143
3795,2019-07-13 00:00:00,598,24,8,10030,5088
3796,2019-02-21 00:00:00,920,24,9,10030,5724
3797,2020-05-23 00:00:00,142,48,8,4856,1936
3798,2018-03-22 00:00:00,365,40,7,7245,6405
3799,2019-01-05 00:00:00,557,46,9,2723,333
3800,2020-03-30 00:00:00,91,22,4,655,816
3801,2018-12-04 00:00:00,873,17,7,6338,2919
3802,2017-11-30 00:00:00,200,34,8,2235,7056
3803,2017-03-09 00:00:00,451,28,2,919,1204
3804,2019-01-25 00:00:00,287,11,1,4470,162
3805,2020-01-24 00:00:00,231,36,7,4019,2072
3806,2018-08-22 00:00:00,174,14,2,8220,48
3807,2020-09-01 00:00:00,428,36,2,4019,592
3808,2019-01-12 00:00:00,851,25,6,4460,4662
3809,2018-10-17 00:00:00,920,5,8,5857,1792
3810,2019-07-21 00:00:00,295,5,4,5857,896
3811,2018-12-27 00:00:00,655,3,5,2138,1905
3812,2019-11-19 00:00:00,151,15,6,1118,4296
3813,2020-08-25 00:00:00,98,40,10,7245,9150
3814,2018-12-11 00:00:00,845,45,5,3550,545
3815,2018-03-30 00:00:00,241,42,3,6201,1320
3816,2019-10-16 00:00:00,363,15,3,1118,2148
3817,2017-07-29 00:00:00,30,6,10,5868,5730
3818,2018-02-09 00:00:00,684,13,1,10237,628
3819,2017-06-24 00:00:00,128,21,5,1196,2580
3820,2019-10-29 00:00:00,161,47,3,8102,651
3821,2018-08-25 00:00:00,957,19,3,9122,1824
3822,2018-01-22 00:00:00,263,6,9,5868,5157
3823,2018-07-09 00:00:00,153,12,2,1055,200
3824,2019-05-05 00:00:00,749,47,10,8102,2170
3825,2018-03-11 00:00:00,948,6,9,5868,5157
3826,2018-07-13 00:00:00,311,4,8,2778,6496
3827,2018-11-17 00:00:00,769,15,10,1118,7160
3828,2019-08-04 00:00:00,971,9,7,8971,2506
3829,2019-12-22 00:00:00,429,46,2,2723,74
3830,2018-09-13 00:00:00,679,31,10,4203,9310
3831,2017-02-27 00:00:00,469,35,8,8211,6272
3832,2017-04-18 00:00:00,388,13,2,10237,1256
3833,2020-06-15 00:00:00,107,11,8,4470,1296
3834,2019-08-12 00:00:00,511,43,3,9442,2757
3835,2018-01-21 00:00:00,746,8,6,4074,5826
3836,2017-09-08 00:00:00,540,33,6,8656,42
3837,2018-02-23 00:00:00,649,44,8,3899,352
3838,2018-11-06 00:00:00,590,46,10,2723,370
3839,2019-09-04 00:00:00,949,5,10,5857,2240
3840,2018-05-20 00:00:00,38,15,2,1118,1432
3841,2018-03-12 00:00:00,943,43,8,9442,7352
3842,2017-12-29 00:00:00,707,35,8,8211,6272
3843,2017-07-09 00:00:00,199,37,7,8918,2506
3844,2019-04-25 00:00:00,35,5,1,5857,224
3845,2017-04-15 00:00:00,942,19,7,9122,4256
3846,2017-11-24 00:00:00,98,15,5,1118,3580
3847,2018-12-13 00:00:00,74,9,9,8971,3222
3848,2020-05-25 00:00:00,925,13,4,10237,2512
3849,2018-05-23 00:00:00,772,19,4,9122,2432
3850,2017-09-18 00:00:00,898,39,1,10137,408
3851,2020-07-28 00:00:00,899,9,6,8971,2148
3852,2017-11-24 00:00:00,770,31,3,4203,2793
3853,2018-06-09 00:00:00,992,50,2,9056,1832
3854,2017-06-22 00:00:00,828,41,9,2665,1998
3855,2019-06-21 00:00:00,562,7,4,4009,3248
3856,2020-04-03 00:00:00,463,19,9,9122,5472
3857,2017-09-08 00:00:00,785,3,4,2138,1524
3858,2020-07-11 00:00:00,237,9,8,8971,2864
3859,2016-11-30 00:00:00,910,44,3,3899,132
3860,2019-04-05 00:00:00,70,4,10,2778,8120
3861,2017-11-27 00:00:00,136,20,2,4184,930
3862,2018-09-14 00:00:00,312,4,9,2778,7308
3863,2019-10-23 00:00:00,409,28,9,919,5418
3864,2019-07-27 00:00:00,238,40,4,7245,3660
3865,2019-06-26 00:00:00,904,21,1,1196,516
3866,2017-07-12 00:00:00,686,15,4,1118,2864
3867,2018-07-07 00:00:00,725,1,6,4041,4818
3868,2019-08-07 00:00:00,4,49,9,348,2187
3869,2017-10-09 00:00:00,116,7,3,4009,2436
3870,2019-12-21 00:00:00,228,48,9,4856,2178
3871,2019-09-10 00:00:00,509,46,3,2723,111
3872,2018-12-10 00:00:00,250,43,1,9442,919
3873,2018-09-20 00:00:00,249,39,2,10137,816
3874,2019-07-12 00:00:00,615,25,1,4460,777
3875,2018-01-14 00:00:00,71,27,10,8329,850
3876,2020-04-19 00:00:00,572,22,10,655,2040
3877,2019-04-23 00:00:00,763,30,8,9196,3344
3878,2017-08-07 00:00:00,671,2,2,1565,900
3879,2019-11-27 00:00:00,211,44,5,3899,220
3880,2018-09-30 00:00:00,36,20,6,4184,2790
3881,2020-02-12 00:00:00,242,1,4,4041,3212
3882,2017-12-02 00:00:00,103,11,6,4470,972
3883,2018-02-13 00:00:00,708,29,7,2312,4305
3884,2020-05-02 00:00:00,502,8,3,4074,2913
3885,2017-01-31 00:00:00,965,5,7,5857,1568
3886,2019-04-03 00:00:00,553,2,1,1565,450
3887,2019-10-15 00:00:00,928,10,9,2863,4392
3888,2017-04-11 00:00:00,676,28,6,919,3612
3889,2017-06-18 00:00:00,845,50,2,9056,1832
3890,2018-11-12 00:00:00,514,10,9,2863,4392
3891,2020-05-04 00:00:00,520,7,5,4009,4060
3892,2017-05-26 00:00:00,37,32,9,9553,8910
3893,2020-07-12 00:00:00,654,30,10,9196,4180
3894,2019-10-13 00:00:00,771,8,1,4074,971
3895,2017-03-17 00:00:00,990,2,3,1565,1350
3896,2018-03-21 00:00:00,4,27,6,8329,510
3897,2017-08-22 00:00:00,933,2,10,1565,4500
3898,2020-04-07 00:00:00,273,48,8,4856,1936
3899,2019-07-29 00:00:00,377,24,3,10030,1908
3900,2018-06-29 00:00:00,985,3,9,2138,3429
3901,2018-09-02 00:00:00,807,41,1,2665,222
3902,2017-11-16 00:00:00,815,44,8,3899,352
3903,2019-09-24 00:00:00,74,14,7,8220,168
3904,2019-07-27 00:00:00,7,27,3,8329,255
3905,2017-10-21 00:00:00,662,17,6,6338,2502
3906,2017-04-08 00:00:00,934,7,8,4009,6496
3907,2017-09-29 00:00:00,241,2,9,1565,4050
3908,2018-03-04 00:00:00,141,45,7,3550,763
3909,2020-07-20 00:00:00,458,17,4,6338,1668
3910,2018-03-02 00:00:00,612,40,5,7245,4575
3911,2020-01-18 00:00:00,884,46,5,2723,185
3912,2016-09-30 00:00:00,871,13,2,10237,1256
3913,2019-04-16 00:00:00,248,37,7,8918,2506
3914,2017-08-05 00:00:00,332,10,4,2863,1952
3915,2020-08-06 00:00:00,897,14,4,8220,96
3916,2018-02-21 00:00:00,259,25,1,4460,777
3917,2019-09-08 00:00:00,911,44,9,3899,396
3918,2017-06-19 00:00:00,247,48,3,4856,726
3919,2017-03-02 00:00:00,810,35,7,8211,5488
3920,2018-04-22 00:00:00,709,13,8,10237,5024
3921,2020-03-19 00:00:00,211,26,3,4966,2232
3922,2020-06-14 00:00:00,946,26,1,4966,744
3923,2020-07-22 00:00:00,252,49,3,348,729
3924,2017-08-01 00:00:00,160,39,8,10137,3264
3925,2018-03-09 00:00:00,974,48,9,4856,2178
3926,2018-09-28 00:00:00,927,34,8,2235,7056
3927,2019-02-08 00:00:00,337,8,1,4074,971
3928,2019-02-11 00:00:00,330,29,3,2312,1845
3929,2017-01-30 00:00:00,536,19,3,9122,1824
3930,2017-01-20 00:00:00,462,26,2,4966,1488
3931,2018-08-27 00:00:00,772,41,10,2665,2220
3932,2020-07-06 00:00:00,197,37,2,8918,716
3933,2019-10-02 00:00:00,249,28,1,919,602
3934,2019-01-16 00:00:00,52,5,5,5857,1120
3935,2019-12-12 00:00:00,354,45,3,3550,327
3936,2019-02-22 00:00:00,976,4,10,2778,8120
3937,2017-01-04 00:00:00,896,45,5,3550,545
3938,2020-03-05 00:00:00,192,34,1,2235,882
3939,2018-12-18 00:00:00,733,4,9,2778,7308
3940,2017-05-12 00:00:00,540,38,10,9265,2830
3941,2016-10-08 00:00:00,768,5,5,5857,1120
3942,2017-08-15 00:00:00,373,16,3,9551,2967
3943,2016-11-09 00:00:00,455,35,3,8211,2352
3944,2020-01-18 00:00:00,331,15,5,1118,3580
3945,2020-06-15 00:00:00,630,24,7,10030,4452
3946,2016-09-07 00:00:00,856,48,9,4856,2178
3947,2017-10-02 00:00:00,668,3,3,2138,1143
3948,2017-04-02 00:00:00,114,17,2,6338,834
3949,2020-04-17 00:00:00,319,40,4,7245,3660
3950,2017-06-17 00:00:00,612,15,5,1118,3580
3951,2017-04-15 00:00:00,827,24,9,10030,5724
3952,2017-07-06 00:00:00,976,27,4,8329,340
3953,2019-04-21 00:00:00,297,33,5,8656,35
3954,2020-05-17 00:00:00,722,34,10,2235,8820
3955,2018-12-13 00:00:00,776,6,9,5868,5157
3956,2019-09-07 00:00:00,453,31,9,4203,8379
3957,2019-08-16 00:00:00,38,45,7,3550,763
3958,2017-05-22 00:00:00,225,21,3,1196,1548
3959,2018-10-19 00:00:00,557,43,10,9442,9190
3960,2016-12-30 00:00:00,738,27,10,8329,850
3961,2016-11-11 00:00:00,77,48,8,4856,1936
3962,2018-04-14 00:00:00,545,19,9,9122,5472
3963,2018-05-31 00:00:00,653,20,1,4184,465
3964,2019-08-10 00:00:00,688,11,6,4470,972
3965,2018-12-06 00:00:00,618,9,10,8971,3580
3966,2020-08-20 00:00:00,808,13,10,10237,6280
3967,2017-12-19 00:00:00,173,18,3,5999,30
3968,2017-02-04 00:00:00,228,26,8,4966,5952
3969,2020-04-06 00:00:00,315,50,5,9056,4580
3970,2018-01-21 00:00:00,75,3,4,2138,1524
3971,2018-09-29 00:00:00,126,19,4,9122,2432
3972,2018-07-09 00:00:00,143,36,8,4019,2368
3973,2019-12-01 00:00:00,128,24,7,10030,4452
3974,2020-02-27 00:00:00,659,8,4,4074,3884
3975,2017-10-21 00:00:00,578,16,4,9551,3956
3976,2020-07-05 00:00:00,71,32,6,9553,5940
3977,2019-09-27 00:00:00,879,38,3,9265,849
3978,2017-06-30 00:00:00,534,15,6,1118,4296
3979,2018-11-18 00:00:00,978,28,7,919,4214
3980,2019-01-02 00:00:00,923,10,1,2863,488
3981,2019-07-18 00:00:00,267,3,5,2138,1905
3982,2019-01-15 00:00:00,84,27,4,8329,340
3983,2019-07-20 00:00:00,418,27,5,8329,425
3984,2020-06-08 00:00:00,692,30,6,9196,2508
3985,2017-12-12 00:00:00,13,6,1,5868,573
3986,2019-12-12 00:00:00,110,48,4,4856,968
3987,2017-03-03 00:00:00,493,15,7,1118,5012
3988,2018-09-27 00:00:00,858,5,5,5857,1120
3989,2018-12-19 00:00:00,618,25,9,4460,6993
3990,2017-11-25 00:00:00,321,34,2,2235,1764
3991,2019-12-26 00:00:00,22,22,6,655,1224
3992,2018-03-04 00:00:00,674,43,8,9442,7352
3993,2017-03-15 00:00:00,472,46,2,2723,74
3994,2017-04-05 00:00:00,100,48,10,4856,2420
3995,2019-04-18 00:00:00,387,40,2,7245,1830
3996,2017-09-26 00:00:00,630,1,2,4041,1606
3997,2018-02-27 00:00:00,786,48,9,4856,2178
3998,2020-03-21 00:00:00,308,4,9,2778,7308
3999,2019-11-19 00:00:00,594,47,4,8102,868
4000,2016-11-20 00:00:00,299,26,2,4966,1488
4001,2019-03-15 00:00:00,502,8,8,4074,7768
4002,2017-11-17 00:00:00,878,41,7,2665,1554
4003,2019-05-24 00:00:00,48,50,7,9056,6412
4004,2017-09-11 00:00:00,755,46,7,2723,259
4005,2019-04-08 00:00:00,35,49,8,348,1944
4006,2017-09-09 00:00:00,375,27,9,8329,765
4007,2020-04-07 00:00:00,594,44,3,3899,132
4008,2018-07-25 00:00:00,28,10,8,2863,3904
4009,2017-12-04 00:00:00,922,39,8,10137,3264
4010,2017-05-18 00:00:00,531,10,8,2863,3904
4011,2017-06-22 00:00:00,284,46,8,2723,296
4012,2019-10-28 00:00:00,216,32,5,9553,4950
4013,2017-03-01 00:00:00,151,35,8,8211,6272
4014,2017-07-06 00:00:00,199,45,8,3550,872
4015,2019-03-02 00:00:00,997,23,9,6407,7722
4016,2018-02-11 00:00:00,735,6,8,5868,4584
4017,2018-11-12 00:00:00,258,30,9,9196,3762
4018,2019-01-25 00:00:00,973,47,2,8102,434
4019,2020-09-01 00:00:00,908,42,4,6201,1760
4020,2019-07-28 00:00:00,163,3,8,2138,3048
4021,2017-09-13 00:00:00,614,22,7,655,1428
4022,2018-10-29 00:00:00,767,8,6,4074,5826
4023,2019-07-21 00:00:00,546,15,6,1118,4296
4024,2019-09-20 00:00:00,82,34,7,2235,6174
4025,2018-09-01 00:00:00,310,4,5,2778,4060
4026,2019-09-25 00:00:00,677,44,1,3899,44
4027,2018-05-16 00:00:00,759,23,6,6407,5148
4028,2018-03-08 00:00:00,213,8,4,4074,3884
4029,2020-05-26 00:00:00,995,11,1,4470,162
4030,2016-10-21 00:00:00,512,6,1,5868,573
4031,2020-07-24 00:00:00,291,17,3,6338,1251
4032,2019-12-29 00:00:00,158,41,3,2665,666
4033,2016-12-11 00:00:00,901,2,7,1565,3150
4034,2020-07-31 00:00:00,118,17,2,6338,834
4035,2016-12-31 00:00:00,377,47,5,8102,1085
4036,2018-02-12 00:00:00,579,47,2,8102,434
4037,2018-11-06 00:00:00,393,22,5,655,1020
4038,2017-04-19 00:00:00,813,12,8,1055,800
4039,2017-05-14 00:00:00,545,42,9,6201,3960
4040,2018-05-19 00:00:00,10,24,9,10030,5724
4041,2017-06-20 00:00:00,406,11,10,4470,1620
4042,2018-12-11 00:00:00,29,3,2,2138,762
4043,2019-03-06 00:00:00,728,22,10,655,2040
4044,2017-06-23 00:00:00,48,35,9,8211,7056
4045,2020-08-11 00:00:00,534,3,1,2138,381
4046,2017-11-17 00:00:00,141,20,6,4184,2790
4047,2018-07-08 00:00:00,389,40,10,7245,9150
4048,2018-01-21 00:00:00,30,11,4,4470,648
4049,2016-12-29 00:00:00,62,21,3,1196,1548
4050,2017-10-29 00:00:00,601,12,10,1055,1000
4051,2017-05-10 00:00:00,903,4,9,2778,7308
4052,2018-06-14 00:00:00,245,6,4,5868,2292
4053,2018-09-08 00:00:00,544,10,5,2863,2440
4054,2020-08-05 00:00:00,571,39,1,10137,408
4055,2019-10-17 00:00:00,746,38,6,9265,1698
4056,2019-02-25 00:00:00,310,50,5,9056,4580
4057,2017-10-28 00:00:00,744,31,2,4203,1862
4058,2020-03-28 00:00:00,140,29,8,2312,4920
4059,2019-12-12 00:00:00,866,8,10,4074,9710
4060,2020-02-14 00:00:00,296,41,10,2665,2220
4061,2019-04-12 00:00:00,106,3,3,2138,1143
4062,2017-01-17 00:00:00,514,28,6,919,3612
4063,2018-01-11 00:00:00,455,28,1,919,602
4064,2017-09-20 00:00:00,736,2,3,1565,1350
4065,2019-06-04 00:00:00,616,18,6,5999,60
4066,2016-12-17 00:00:00,927,11,5,4470,810
4067,2018-07-19 00:00:00,663,21,6,1196,3096
4068,2018-09-01 00:00:00,465,29,1,2312,615
4069,2019-07-21 00:00:00,607,4,1,2778,812
4070,2016-12-28 00:00:00,505,24,10,10030,6360
4071,2018-09-03 00:00:00,33,9,2,8971,716
4072,2018-10-03 00:00:00,352,18,5,5999,50
4073,2017-05-29 00:00:00,947,8,2,4074,1942
4074,2020-01-24 00:00:00,651,19,6,9122,3648
4075,2019-01-12 00:00:00,83,20,10,4184,4650
4076,2019-06-29 00:00:00,487,39,9,10137,3672
4077,2016-10-18 00:00:00,464,38,10,9265,2830
4078,2017-05-05 00:00:00,83,36,9,4019,2664
4079,2019-07-12 00:00:00,765,33,7,8656,49
4080,2019-03-19 00:00:00,79,50,5,9056,4580
4081,2018-06-03 00:00:00,450,43,1,9442,919
4082,2018-04-12 00:00:00,770,39,9,10137,3672
4083,2018-04-27 00:00:00,225,3,8,2138,3048
4084,2016-10-31 00:00:00,146,38,9,9265,2547
4085,2020-04-19 00:00:00,935,40,1,7245,915
4086,2017-07-18 00:00:00,347,37,5,8918,1790
4087,2020-06-07 00:00:00,646,46,1,2723,37
4088,2019-10-29 00:00:00,631,2,6,1565,2700
4089,2019-12-16 00:00:00,29,15,8,1118,5728
4090,2018-08-01 00:00:00,698,15,1,1118,716
4091,2017-03-22 00:00:00,218,20,4,4184,1860
4092,2019-10-04 00:00:00,953,5,1,5857,224
4093,2016-12-24 00:00:00,505,10,9,2863,4392
4094,2020-08-18 00:00:00,108,6,2,5868,1146
4095,2018-06-22 00:00:00,366,34,9,2235,7938
4096,2019-02-23 00:00:00,940,8,5,4074,4855
4097,2016-12-26 00:00:00,306,31,10,4203,9310
4098,2018-12-29 00:00:00,845,42,6,6201,2640
4099,2020-03-14 00:00:00,855,4,5,2778,4060
4100,2019-06-17 00:00:00,114,23,7,6407,6006
4101,2016-09-24 00:00:00,173,34,6,2235,5292
4102,2016-10-23 00:00:00,793,29,7,2312,4305
4103,2017-11-26 00:00:00,545,30,1,9196,418
4104,2017-11-02 00:00:00,515,43,1,9442,919
4105,2020-03-30 00:00:00,112,20,3,4184,1395
4106,2017-07-20 00:00:00,268,22,6,655,1224
4107,2020-06-07 00:00:00,639,14,8,8220,192
4108,2017-09-22 00:00:00,294,29,10,2312,6150
4109,2019-12-27 00:00:00,721,44,3,3899,132
4110,2019-04-02 00:00:00,932,18,3,5999,30
4111,2018-06-15 00:00:00,29,11,7,4470,1134
4112,2018-03-05 00:00:00,125,26,5,4966,3720
4113,2017-02-16 00:00:00,221,45,1,3550,109
4114,2019-03-05 00:00:00,194,18,9,5999,90
4115,2017-12-02 00:00:00,120,19,6,9122,3648
4116,2020-01-01 00:00:00,458,19,10,9122,6080
4117,2019-04-16 00:00:00,931,12,8,1055,800
4118,2020-04-12 00:00:00,196,21,5,1196,2580
4119,2018-05-21 00:00:00,552,3,7,2138,2667
4120,2018-07-07 00:00:00,603,49,9,348,2187
4121,2020-06-25 00:00:00,902,27,5,8329,425
4122,2019-02-23 00:00:00,840,11,5,4470,810
4123,2019-09-02 00:00:00,197,29,8,2312,4920
4124,2020-03-06 00:00:00,512,38,2,9265,566
4125,2018-02-16 00:00:00,537,8,9,4074,8739
4126,2018-03-07 00:00:00,662,28,9,919,5418
4127,2017-06-27 00:00:00,610,8,4,4074,3884
4128,2019-03-15 00:00:00,411,42,3,6201,1320
4129,2017-08-22 00:00:00,284,6,9,5868,5157
4130,2020-01-25 00:00:00,226,21,7,1196,3612
4131,2019-12-29 00:00:00,677,3,9,2138,3429
4132,2018-08-04 00:00:00,959,29,6,2312,3690
4133,2020-01-23 00:00:00,556,10,9,2863,4392
4134,2019-11-29 00:00:00,846,2,10,1565,4500
4135,2019-03-16 00:00:00,856,47,5,8102,1085
4136,2016-12-18 00:00:00,39,24,7,10030,4452
4137,2017-04-26 00:00:00,585,12,4,1055,400
4138,2018-06-21 00:00:00,440,15,1,1118,716
4139,2018-09-24 00:00:00,651,24,9,10030,5724
4140,2020-05-14 00:00:00,300,45,10,3550,1090
4141,2017-08-03 00:00:00,256,35,10,8211,7840
4142,2016-11-04 00:00:00,600,16,9,9551,8901
4143,2020-07-26 00:00:00,220,17,10,6338,4170
4144,2020-08-22 00:00:00,256,1,10,4041,8030
4145,2017-11-23 00:00:00,97,34,3,2235,2646
4146,2020-03-22 00:00:00,438,12,5,1055,500
4147,2018-07-08 00:00:00,354,22,2,655,408
4148,2020-01-21 00:00:00,271,4,5,2778,4060
4149,2017-03-28 00:00:00,925,38,2,9265,566
4150,2017-01-16 00:00:00,535,37,2,8918,716
4151,2018-12-08 00:00:00,441,3,2,2138,762
4152,2017-11-12 00:00:00,463,40,3,7245,2745
4153,2018-11-05 00:00:00,192,43,9,9442,8271
4154,2018-10-12 00:00:00,324,42,2,6201,880
4155,2020-03-28 00:00:00,444,15,3,1118,2148
4156,2017-12-04 00:00:00,221,50,3,9056,2748
4157,2018-12-20 00:00:00,857,14,9,8220,216
4158,2017-01-20 00:00:00,52,49,6,348,1458
4159,2017-04-05 00:00:00,952,40,7,7245,6405
4160,2017-12-03 00:00:00,351,36,9,4019,2664
4161,2019-04-11 00:00:00,142,45,10,3550,1090
4162,2018-02-01 00:00:00,423,36,3,4019,888
4163,2018-07-28 00:00:00,126,28,2,919,1204
4164,2020-04-08 00:00:00,60,49,1,348,243
4165,2019-11-07 00:00:00,644,20,9,4184,4185
4166,2017-10-06 00:00:00,988,20,9,4184,4185
4167,2017-03-11 00:00:00,711,43,2,9442,1838
4168,2016-10-20 00:00:00,342,49,5,348,1215
4169,2020-01-30 00:00:00,284,41,5,2665,1110
4170,2017-06-26 00:00:00,554,38,3,9265,849
4171,2020-01-18 00:00:00,44,19,2,9122,1216
4172,2017-08-04 00:00:00,740,14,8,8220,192
4173,2019-04-30 00:00:00,583,5,1,5857,224
4174,2020-05-18 00:00:00,355,25,8,4460,6216
4175,2017-04-21 00:00:00,236,1,6,4041,4818
4176,2018-07-15 00:00:00,675,41,5,2665,1110
4177,2017-09-07 00:00:00,229,44,8,3899,352
4178,2020-04-05 00:00:00,986,40,10,7245,9150
4179,2018-03-02 00:00:00,894,50,1,9056,916
4180,2016-10-07 00:00:00,298,20,10,4184,4650
4181,2018-12-29 00:00:00,644,27,2,8329,170
4182,2018-04-12 00:00:00,937,21,4,1196,2064
4183,2018-05-07 00:00:00,407,46,9,2723,333
4184,2018-02-23 00:00:00,476,12,6,1055,600
4185,2018-07-01 00:00:00,992,39,9,10137,3672
4186,2020-07-02 00:00:00,270,13,10,10237,6280
4187,2018-06-04 00:00:00,981,31,3,4203,2793
4188,2019-03-28 00:00:00,122,45,3,3550,327
4189,2020-04-06 00:00:00,102,31,9,4203,8379
4190,2018-12-04 00:00:00,410,16,2,9551,1978
4191,2018-11-05 00:00:00,438,6,6,5868,3438
4192,2018-11-27 00:00:00,248,29,10,2312,6150
4193,2019-11-30 00:00:00,691,32,6,9553,5940
4194,2020-07-23 00:00:00,937,24,9,10030,5724
4195,2017-05-01 00:00:00,375,38,1,9265,283
4196,2018-02-08 00:00:00,768,22,6,655,1224
4197,2019-05-04 00:00:00,992,16,4,9551,3956
4198,2019-03-05 00:00:00,844,47,9,8102,1953
4199,2020-03-08 00:00:00,989,8,7,4074,6797
4200,2018-06-01 00:00:00,779,32,7,9553,6930
4201,2017-12-05 00:00:00,53,18,7,5999,70
4202,2019-08-30 00:00:00,448,49,1,348,243
4203,2019-12-01 00:00:00,199,7,8,4009,6496
4204,2020-01-07 00:00:00,311,46,9,2723,333
4205,2017-03-27 00:00:00,487,4,7,2778,5684
4206,2019-01-09 00:00:00,998,32,3,9553,2970
4207,2017-04-13 00:00:00,703,47,10,8102,2170
4208,2019-11-08 00:00:00,971,2,1,1565,450
4209,2018-08-01 00:00:00,716,20,10,4184,4650
4210,2017-10-07 00:00:00,872,24,5,10030,3180
4211,2020-05-09 00:00:00,819,23,5,6407,4290
4212,2017-10-23 00:00:00,73,12,8,1055,800
4213,2019-12-29 00:00:00,472,17,1,6338,417
4214,2017-01-16 00:00:00,430,19,5,9122,3040
4215,2019-06-26 00:00:00,956,1,7,4041,5621
4216,2019-05-23 00:00:00,871,14,7,8220,168
4217,2019-10-07 00:00:00,959,29,6,2312,3690
4218,2019-06-24 00:00:00,373,7,4,4009,3248
4219,2020-02-04 00:00:00,286,25,2,4460,1554
4220,2018-06-29 00:00:00,979,8,3,4074,2913
4221,2017-03-13 00:00:00,234,14,9,8220,216
4222,2018-07-11 00:00:00,25,23,8,6407,6864
4223,2018-12-25 00:00:00,870,28,7,919,4214
4224,2018-11-06 00:00:00,752,3,3,2138,1143
4225,2017-08-19 00:00:00,500,21,5,1196,2580
4226,2017-12-14 00:00:00,336,43,5,9442,4595
4227,2019-05-19 00:00:00,470,46,10,2723,370
